task_id,image,diagnosis,user,date,icl
6,198,Normal,susan,Thu Jul 30 2015 20:16:55 GMT-0700 (PDT),icsfy_100
60,202,Normal,susan,Thu Jul 30 2015 20:28:05 GMT-0700 (PDT),icsfy_100
61,196,Normal,susan,Thu Jul 30 2015 20:28:20 GMT-0700 (PDT),icsfy_100
62,189,Normal,susan,Thu Jul 30 2015 20:28:24 GMT-0700 (PDT),icsfy_100
63,207,PrePlus,susan,Thu Jul 30 2015 20:28:40 GMT-0700 (PDT),icsfy_100
64,159,PrePlus,susan,Thu Jul 30 2015 20:29:01 GMT-0700 (PDT),icsfy_100
65,153,PrePlus,susan,Thu Jul 30 2015 20:29:08 GMT-0700 (PDT),icsfy_100
66,197,Normal,susan,Thu Jul 30 2015 20:29:13 GMT-0700 (PDT),icsfy_100
67,192,Normal,susan,Thu Jul 30 2015 20:29:16 GMT-0700 (PDT),icsfy_100
68,139,Normal,susan,Thu Jul 30 2015 20:29:18 GMT-0700 (PDT),icsfy_100
69,193,PrePlus,susan,Thu Jul 30 2015 20:29:36 GMT-0700 (PDT),icsfy_100
7,213,Normal,susan,Thu Jul 30 2015 20:17:09 GMT-0700 (PDT),icsfy_100
70,212,PrePlus,susan,Thu Jul 30 2015 20:29:55 GMT-0700 (PDT),icsfy_100
71,171,Normal,susan,Thu Jul 30 2015 20:29:58 GMT-0700 (PDT),icsfy_100
72,178,Normal,susan,Thu Jul 30 2015 20:30:03 GMT-0700 (PDT),icsfy_100
73,127,Plus,susan,Thu Jul 30 2015 20:30:07 GMT-0700 (PDT),icsfy_100
74,191,Plus,susan,Thu Jul 30 2015 20:30:10 GMT-0700 (PDT),icsfy_100
75,200,Plus,susan,Thu Jul 30 2015 20:30:17 GMT-0700 (PDT),icsfy_100
76,125,PrePlus,susan,Thu Jul 30 2015 20:30:21 GMT-0700 (PDT),icsfy_100
77,185,Normal,susan,Thu Jul 30 2015 20:30:23 GMT-0700 (PDT),icsfy_100
78,190,Normal,susan,Thu Jul 30 2015 20:30:26 GMT-0700 (PDT),icsfy_100
79,210,PrePlus,susan,Thu Jul 30 2015 20:30:32 GMT-0700 (PDT),icsfy_100
8,139,Normal,susan,Thu Jul 30 2015 20:17:19 GMT-0700 (PDT),icsfy_100
80,129,Normal,susan,Thu Jul 30 2015 20:30:34 GMT-0700 (PDT),icsfy_100
81,160,Normal,susan,Thu Jul 30 2015 20:30:37 GMT-0700 (PDT),icsfy_100
82,141,PrePlus,susan,Thu Jul 30 2015 20:31:23 GMT-0700 (PDT),icsfy_100
83,140,PrePlus,susan,Thu Jul 30 2015 20:31:34 GMT-0700 (PDT),icsfy_100
84,146,Normal,susan,Thu Jul 30 2015 20:31:41 GMT-0700 (PDT),icsfy_100
85,128,Normal,susan,Thu Jul 30 2015 20:31:44 GMT-0700 (PDT),icsfy_100
86,170,Normal,susan,Thu Jul 30 2015 20:31:46 GMT-0700 (PDT),icsfy_100
87,181,Plus,susan,Thu Jul 30 2015 20:31:50 GMT-0700 (PDT),icsfy_100
88,159,PrePlus,susan,Thu Jul 30 2015 20:31:57 GMT-0700 (PDT),icsfy_100
89,161,Normal,susan,Thu Jul 30 2015 20:32:01 GMT-0700 (PDT),icsfy_100
9,174,Normal,susan,Thu Jul 30 2015 20:17:58 GMT-0700 (PDT),icsfy_100
90,131,Normal,susan,Thu Jul 30 2015 20:32:04 GMT-0700 (PDT),icsfy_100
91,204,Normal,susan,Thu Jul 30 2015 20:32:07 GMT-0700 (PDT),icsfy_100
92,145,PrePlus,susan,Thu Jul 30 2015 20:32:13 GMT-0700 (PDT),icsfy_100
93,196,Normal,susan,Thu Jul 30 2015 20:32:16 GMT-0700 (PDT),icsfy_100
94,148,PrePlus,susan,Thu Jul 30 2015 20:32:19 GMT-0700 (PDT),icsfy_100
95,214,Plus,susan,Thu Jul 30 2015 20:32:22 GMT-0700 (PDT),icsfy_100
96,152,Normal,susan,Thu Jul 30 2015 20:32:25 GMT-0700 (PDT),icsfy_100
97,155,Normal,susan,Thu Jul 30 2015 20:32:28 GMT-0700 (PDT),icsfy_100
98,142,PrePlus,susan,Thu Jul 30 2015 20:32:39 GMT-0700 (PDT),icsfy_100
99,121,Normal,susan,Thu Jul 30 2015 20:32:43 GMT-0700 (PDT),icsfy_100
